,video_id,video_timestamp,video_duration,video_locationcreated,suggested_words,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,hashtags
5560,7324970435290877214,2024-01-17T02:46:37,0,US,"['kamala harris indian', ' nikki haley parents', ' nikki haley punjabi', ' nikki hayley indian', ' nikki hayley speaking punjabi', ' nikki haley white', ' India', ' Brown TikTok', ' Punjab', ' nikki haley indian church']",104400,1144,1561,1100000,this is not a political commentary on her campaign or an endorsement of her views. just some reflections of an indian girly (me) who struggled growing up in america being around white supremacy and discrimination. i hope nikki haley and other politicians in office choose to embrace their racial identity rather than erasing it. 💙  #nikkihaley #desi #desitok #browntok #brown #indian #punjab #punjabi #india #republican #republicandebate #iowa #newhampshire #romanempire ,False,,tolovehumanity,peacefully here 🦋,,,,,,False,"['nikkihaley', 'desi', 'desitok', 'browntok', 'brown', 'indian', 'punjab', 'punjabi', 'india', 'republican', 'republicandebate', 'iowa', 'newhampshire', 'romanempire']"
5617,7324134676912672043,2024-01-14T20:43:29,13,US,"[""it's the perfect texture for running"", ' Snow Runner', ' Portland', ' winter running news reporter', ' winter running', ' portland ice', ' Snow Tiktoks', ' portland oregon', ' Running In The Rain', ' running winter fall']",101600,398,577,647400,"Knowing this interview was done in Portland makes so much sense 😭 but good for them, I don’t run when there isn’t snow #fyp #trending #Portland #snow #funny #running #news",False,,christinalight1,Christina,,,,,,False,"['fyp', 'trending', 'portland', 'snow', 'funny', 'running', 'news']"
5634,7325151931712769322,2024-01-17T14:31:14,0,US,"['Jamie Lee Curtis', ' jamie lee curtis oscars', ' jamie lee', ' jamie lee curtis acting eeaao', ' Oscar Awards', ' the oscars', ' Everything Everywhere All At Once Jamie Lee Curtis', ' Stephanie Drives Car Into Kitchen', ' Comedy Actors In Serious Movies', ' jamie lee curtis offset']",112100,380,871,591300,jamie lee curtis you wish you were a fraction of the actor she is 🍿 #filmtok #eeaao #stephaniehsu #jaimeleecurtis #oscars ,False,,thecompetentcinefile,award winning filmmaker,,,,,,False,"['filmtok', 'eeaao', 'stephaniehsu', 'jaimeleecurtis', 'oscars']"
5683,7325130140306967854,2024-01-17T13:06:18,144,US,"['history', ' Educational Content', ' Educational Videos', ' History TikTok', ' educational', ' Education On TikTok', ' watch history', ' watch history tiktok', ' history belongings', ' history theories']",48400,1326,577,202200,For educational purposes only. #history #news ,False,,yayakityara,YAYA 👩‍🏫,,,,,,False,"['history', 'news']"
6157,7324335045957782830,2024-01-15T09:41:19,25,US,"['Im Just Ken', ' Bella Ramsey', ' what was i made for', ' ryan gosling', ' billie eilish what was i made', "" i'm just ken acceptance speech"", ' critics choice award 2024', ' billie eilish critics choice awards', ' mark ronson', ' critics choice awards']",133500,1466,915,3300000,#RyanGosling reacts to ‘I’m Just Ken’ from #Barbie winning Best Song at the #CriticsChoiceAwards.,False,,nbcnews,nbcnews,,,,,,True,"['ryangosling', 'barbie', 'criticschoiceawards.']"
6586,7309124728856268074,2023-12-05T09:57:07,120,US,"['Stand Up Comedy', ' Standup', ' stand up performance', ' Stand-Up Comedian Performances', ' russia', ' Standup Comedy Show', ' real stand up guy', ' comedian', ' Stand Up Comedian Heckler', ' shane gillis standup comedy']",208100,8877,1391,4600000,Having a diverse audience from all over the world eventually will allow me to resolve the conflict in Europe— and bring peace to the world. One laugh at a time. #russia #ukraine #standupcomedy #fyp ,False,,maxcomedian,Max Amini,,,,,,False,"['russia', 'ukraine', 'standupcomedy', 'fyp']"
6598,7319957904809987374,2024-01-03T14:35:24,31,US,[],2897,95,62,30800,where our bhangra belongs  dc: the boys @Urfavbrownmunde  #fyp #ddn #bhangra #michigan ,False,,akarshalapati,Akarsh,,,,,,False,"['fyp', 'ddn', 'bhangra', 'michigan']"
6670,7323816087269723434,2024-01-14T00:07:26,9,US,[],71800,2262,1015,417600,#dc #washington #washingtondc #rally #tiktoknews #newsupdate #news #dailynews ,False,,bo.desis,Bo Desis,,,,,,False,"['dc', 'washington', 'washingtondc', 'rally', 'tiktoknews', 'newsupdate', 'news', 'dailynews']"
6769,7324151527893896490,2024-01-14T21:48:56,22,US,[],19,0,0,294,#freepalestine🇵🇸❤️ #freegaza #sadstory😔 #washingtondc #joebiden #njboys #usa #munna #protestforpalestine #newyork ,False,,ib_arman,Ib arman,,,,,,False,"['freepalestine🇵🇸❤️', 'freegaza', 'sadstory😔', 'washingtondc', 'joebiden', 'njboys', 'usa', 'munna', 'protestforpalestine', 'newyork']"
6894,7305853556727352619,2023-11-26T14:23:17,39,US,[],42200,774,2550,226900,#news #netflix #arianajasmine ,False,,arianajasmine___,Ariana Jasmine | News Analysis,,,,,,False,"['news', 'netflix', 'arianajasmine']"
6946,7322647377452551457,2024-01-10T20:31:55,22,US,"['dancing can opener', ' dancing man can opener how it works', ' dancing man can opener', ' dancing can opener how it works', ' dancing can opener tool', ' Satisfying Things', ' satisfying videos', ' satisfying', ' expensive can opener', ' oddly satisfying']",284100,2354,1921,9700000,Is it worth that much? . #satysfyingvideo #technology #education #diy #tools #viral #facts #finance #money #salary #job #career #labor #asmr #satisfying #asmrpainting #asmrtools #asmrsatisfying #fruit #satisfyingoddly #asmrfoodsounds #asmrfruit #asmrsounds #animals #pets #resturant #business #sports #memes  ,False,,reactmoments,Moments Family,,,,,,False,"['satysfyingvideo', 'technology', 'education', 'diy', 'tools', 'viral', 'facts', 'finance', 'money', 'salary', 'job', 'career', 'labor', 'asmr', 'satisfying', 'asmrpainting', 'asmrtools', 'asmrsatisfying', 'fruit', 'satisfyingoddly', 'asmrfoodsounds', 'asmrfruit', 'asmrsounds', 'animals', 'pets', 'resturant', 'business', 'sports', 'memes']"
7089,7322977773985811754,2024-01-11T17:54:08,30,US,[],6053,74,275,34200,#southafrica #un #icj #news #fypシ #fyp ,False,,anti_mia_,Mia ✨🖤💚♥️🤍,,,,,,False,"['southafrica', 'un', 'icj', 'news', 'fypシ', 'fyp']"
7343,7319222326548073771,2024-01-01T15:00:58,8,US,[],4843,111,46,60500,i really did that!!!🩷🏈 #fyp #messy #football #2024 #superbowl #newyear #asian #indian #sports ,False,,rhearaj,RHEA RAJ,,,,,,True,"['fyp', 'messy', 'football', '2024', 'superbowl', 'newyear', 'asian', 'indian', 'sports']"
7621,7324081630677568798,2024-01-14T17:17:54,0,US,[],88,0,0,980,Viva Palestina ❤️🇵🇸 #freepalestine #palestine #protest #washingtondc #dc #fyp,False,,simplyselam,Selam,,,,,,False,"['freepalestine', 'palestine', 'protest', 'washingtondc', 'dc', 'fyp']"
7685,7331056433066151210,2024-02-02T12:23:33,21.0,US,"['Climbing', ' wheel chair', ' Wheelchair Rapunzel']",280600.0,6981.0,3877.0,12600000.0,Climb stairs solo or assisted!  Stay tuned for our event schedules for 2024!🚨🎊✈️ @abilities_expo @Rollettes LA were coming for you!  #disabilitytiktok #mobiusmobility #accessibility #disability #abilities #abilitiesexpo #california #rollettesdance #rollettesexperience #expo #accessibilitytravel #accessibilitymatters #reachclimbgo #mobility #news #sci #fyp #foryoupage #trending #inclusion #accessible #wheelchair #mobility #spinalcordinjuryrecovery #disability #disabilitytiktok #abilitynotdisability #awareness #california #newyork #pensilvania #minnesota #missouri #reachclimbgo #ibot #tech #trending #viral #instagram #youtube #tiktok ,False,,mobiusmobility,Mobius Mobility,,,,,,False,"['disabilitytiktok', 'mobiusmobility', 'accessibility', 'disability', 'abilities', 'abilitiesexpo', 'california', 'rollettesdance', 'rollettesexperience', 'expo', 'accessibilitytravel', 'accessibilitymatters', 'reachclimbgo', 'mobility', 'news', 'sci', 'fyp', 'foryoupage', 'trending', 'inclusion', 'accessible', 'wheelchair', 'mobility', 'spinalcordinjuryrecovery', 'disability', 'disabilitytiktok', 'abilitynotdisability', 'awareness', 'california', 'newyork', 'pensilvania', 'minnesota', 'missouri', 'reachclimbgo', 'ibot', 'tech', 'trending', 'viral', 'instagram', 'youtube', 'tiktok']"
7822,7343639842296794410,2024-03-07T10:13:28,229,US,"['independence day speech', ' bill pullman', ' bill pullman president speech', ' president head statue', ' biden fall collection', ' morgan freeman', ' bill pullman independence day', ' president bartlett', ' geena davis president']",72500,7915,2297,737700,From one real presdient to five fictional presidents — watch as Joe Biden calls up Hollywood’s favore presidents for some advise ahead of the 2024 State of the Union. #sotu #biden #scandal #fyp #2024 ,False,,couriernewsroom,COURIER,,,,,,True,"['sotu', 'biden', 'scandal', 'fyp', '2024']"
7867,7343649168491269422,2024-03-07T10:49:35,111,US,"['kellogg ceo apologize', ' tall girl boycott', ' kelloggs 99 cents', ' tallgirl6234 kellogs', ' kellogg boycott explained', ' rice crispy treats kellogg', ' kelloggs cereal for dinner', "" Kellogg's Gansito Cereal"", ' Mr Kellogg Chicago Med Court', ' kelloggs boycott canada']",374500,10900,9221,2300000,#greenscreen #greenscreenvideo #kelloggs #kelloggsboycott #capitalism #garypilnick #inflation ,False,,reyahthelastdragon,Reyah the Last Dragon🐲,,,,,,False,"['greenscreen', 'greenscreenvideo', 'kelloggs', 'kelloggsboycott', 'capitalism', 'garypilnick', 'inflation']"
7873,7343713370614336811,2024-03-07T14:59:21,86,US,"['Cillian Murphy', ' cillian murphy meme', ' Oppenheimer', ' Oppenheimer Cast', ' emily blunt', ' Cillian Murphy Actor', ' Oppenheimer Movie', ' Robert Downey Jr.', ' Cillian Murphy In Oppenheimer', ' rdj and cillian murphy']",86400,729,349,734000,Changing our ringtone to #CillianMurphy saying “fire fire fire fire!” 😂🔥 #RobertDowneyJr #EmilyBlunt #Oppenheimer #Oscars #FilmTok ,False,,people,People Magazine,,,,,,True,"['cillianmurphy', 'robertdowneyjr', 'emilyblunt', 'oppenheimer', 'oscars', 'filmtok']"
7888,7343608279932783918,2024-03-07T08:10:59,243,US,"['cops arresting undercover fbi agent', ' undercover fbi agent', ' arresting fbi agent', ' cop arrests federal agent', ' avi undercover cop', ' Cops Saving Lives']",304800,1758,2350,9000000,Cops Arrest Undercover FBI Agent#office #police #copsoftiktok #trending #viral #learnontiktok ,False,,lawohio,Kevin law,,,,,,False,"['office', 'police', 'copsoftiktok', 'trending', 'viral', 'learnontiktok']"
7925,7342884675536457006,2024-03-05T09:22:57,61,US,"['aoc palestine', ' Movie Theater', ' aoc supports israel', ' Nyc Scary Parade', ' movie theater popcorn']",7607,207,291,220200,AOC snaps at NYC protesters at movie theater demanding she call Israel’s military campaign in Gaza genocide,False,,nypost,New York Post | News,,,,,,True,[]
7986,7343623672848059690,2024-03-07T09:10:44,88,US,"['sophia orange is the new black', ' sophia oitnb', ' sophia orange is the new black backstory', ' orange is the new black', ' film clips', ' Film', ' sophia and elliot', ' Sophia Black', ' Sophia Richie Grainge', ' taylor & sophia']",24400,12,61,398900,Part42 #tiktok #foryou #fyp #police #film ,False,,rungemccorkle,Star_moive,,,,,,False,"['tiktok', 'foryou', 'fyp', 'police', 'film']"
8011,7330744742084431147,2024-02-01T16:13:49,55,US,"['tiktok ceo', ' tiktok vs congress', ' tom cotton apology to ceo tiktok espo', ' Tom', ' Ceo Confronts Manager']",1400000,13000,12000,12300000,Tom almost got’em #tiktok #shouchew #congress ,False,,fungbros,Fung Bros,,,,,,False,"['tiktok', 'shouchew', 'congress']"
8018,7343266113096011050,2024-03-06T10:03:06,129,US,"['Starbuck', ' starbucks coffee', ' Dropping Starbucks', ' Starbucks Barista', ' Starbucks Coffee Orders', ' Starbucks USA', ' Starbucks Drink Orders', ' Starbucks Orders', ' nathan fielder starbucks', ' why are people boycotting mcdonalds and starbucks']",7361,147,124,43300,update 3.6 - why are we boycotting starbucks? is it working?  #leftist #fyp #starbucks #boycott #news #union #capitalism #socialism #traderjoes ,False,,c.a.i.t.l.y.n,caitlyn 🌹,,,,,,False,"['leftist', 'fyp', 'starbucks', 'boycott', 'news', 'union', 'capitalism', 'socialism', 'traderjoes']"
8044,7343766889954331946,2024-03-07T18:26:35,192,US,"['welcome to video website', ' scary stories', ' scary stories to tell in dark', ' horror story', ' Devils Underground Heaven']",59300,351,1142,684300,This story will haunt you. #truecrime #truecrimetiktok #truecrimetok #truecrimecommunity #creep #creeper #creepy #crime #crimetok #story #storytime #darkweb #dark #disturbing #evil #awareness #scary #crimejunkie ,False,,theparanormalfiles,The Paranormal Files,,,,,,False,"['truecrime', 'truecrimetiktok', 'truecrimetok', 'truecrimecommunity', 'creep', 'creeper', 'creepy', 'crime', 'crimetok', 'story', 'storytime', 'darkweb', 'dark', 'disturbing', 'evil', 'awareness', 'scary', 'crimejunkie']"
8153,7343281201752444203,2024-03-06T11:01:40,66,US,"['Jordan Klepper', ' The Daily Show', ' Trumpet']",29900,789,2479,401900,"With Nikki Haley out of the race, her supporters have a tough decision to make: feel nothing or get punched in the nuts. #DailyShow #JordanKlepper #NikkiHaley #Trump #Biden ",False,,thedailyshow,The Daily Show,,,,,,True,"['dailyshow', 'jordanklepper', 'nikkihaley', 'trump', 'biden']"
8279,7343281201752444203,2024-03-06T11:01:40,66,US,"['Jordan Klepper', ' The Daily Show', ' Trumpet']",29900,789,2479,402100,"With Nikki Haley out of the race, her supporters have a tough decision to make: feel nothing or get punched in the nuts. #DailyShow #JordanKlepper #NikkiHaley #Trump #Biden ",False,,thedailyshow,The Daily Show,,,,,,True,"['dailyshow', 'jordanklepper', 'nikkihaley', 'trump', 'biden']"
8296,7343598159920106798,2024-03-07T07:31:40,76,US,"['mexico vs brazil 2024', ' soccer', ' football', ' Soccer Defender', ' Soccer Player', ' mexico vs brasil', ' football athletes', ' football players getting the call', ' Soccer Sport', ' Brazilian Soccer']",5050,158,526,206600,"Replying to @jonana_1 we can all agree that this was a very close call, but it was the correct call. The Mexican defender trips, the on Rushing. Brazilian attacker. She makes no contact on the ball whatsoever. Therefore, it switches from being a great defensive play, to an unfortunate foul and per the Laws of the Game a red card for dogso and a direct free kick. Love or hate video assistant review, but it was brought in to catch things like this that were missed in real time on the pitch. #soccer #football #futbol #referee #refsneedlovetoo #Brazil #Mexico ",False,,refsneedlovetoo,Refs Need Love Too,,,,,,False,"['soccer', 'football', 'futbol', 'referee', 'refsneedlovetoo', 'brazil', 'mexico']"
8316,7343639164417723694,2024-03-07T10:10:49,73,US,"['canela contaminada', ' cinnamon recall', ' canela recall', ' cinnamon recall in spanish', ' cinnamon', ' recall products', ' lead', ' Cinnamon Sticks', ' spoonful of cinnamon', ' Cinnamon Sugar Pretzels']",174200,32600,2511,1600000,The FDA has issued a recall of ground cinnamon products due to lead contamination. Please check your spices to see if you have these products and discard them. #lead #cinnamon #recall #tiktokdoc #learnontiktok ,False,,rubin_allergy,"Dr. Rubin, MD",,,,,,True,"['lead', 'cinnamon', 'recall', 'tiktokdoc', 'learnontiktok']"
8325,7342976496778186027,2024-03-05T15:19:17,177,US,"['m white liberals', ' michigan primaries 2024', ' Stitch', ' stitch with @m', ' stitch with m white liberals', ' i really think white liberals', ' briannisss stitch', ' briannisss', ' white liberal michigan']",26200,722,3103,233100,#stitch with @M @Colorfull Story @2RawTooReal are also some very good resources from the viewpoints of black voters. #election2024 #biden #democrat #voteblue #voteprogressive ,False,,briannisss,B.🤍,,,,,,False,"['stitch', 'election2024', 'biden', 'democrat', 'voteblue', 'voteprogressive']"
8331,7343651968352603434,2024-03-07T11:00:29,96,US,"['Mathematics', ' math', ' Science', ' drew weissman nobel prize', ' Math Honors Society', ' maths problem', ' sheldon nobel prize', ' Quick Maths', ' Algebra Mathematics', ' what is math']",14200,129,255,143700,A legend forever #math #stem #learnontiktok #mathematics #science #womenshistorymonth ,False,,average_joe_mcc,Average Joe,,,,,,False,"['math', 'stem', 'learnontiktok', 'mathematics', 'science', 'womenshistorymonth']"
8337,7343407968144166186,2024-03-06T19:13:41,66,US,"['salicylic acid', ' Benzoyl Peroxide', ' Benzoyl Peroxide Acne', ' Panoxyl Acne Wash', ' natural acne products', ' Cerave', ' dr dray benzoyl peroxide', ' Acne Cream', ' Acne Medication', ' Pimple Cream']",509800,50600,8091,4900000,If You Use These Acne Creams You’re at Risk🚨 #breakingnews #news #crazy ,False,,fishnewsdaily,Fish News Daily 🗞️,,,,,,False,"['breakingnews', 'news', 'crazy']"
8435,7343298725474831658,2024-03-06T12:09:53,173,US,"['rfk jr poll numbers 2024', ' morning news anchor', ' jill biden', ' Shane Gillis Trump', ' donald trump drinker', ' trump 47 plan', ' independent candidate for 2024', ' Silver Springs Trump And Hillary']",42500,814,2494,574900,"Super Tuesday brings us closer to a 2020 Biden-Trump rematch, results underscore Donald Trump is a weak candidate. #news #fyp #supertuesday #topnews ",False,,litnewsnow,LITnewsnow,,,,,,False,"['news', 'fyp', 'supertuesday', 'topnews']"
8514,7343246592641846574,2024-03-06T08:47:23,127,US,"['zone of interest', ' israel music festival']",2631,90,67,15500,The #Oscars nominated film #TheZoneofInterest is drawing comparisons between the #Holocaust and the ongoing slaughter of Palestinians in #Gaza.,False,,democracynow.org,Democracy Now!,,,,,,False,"['oscars', 'thezoneofinterest', 'holocaust', 'gaza.']"
8528,7343335971905228078,2024-03-06T14:34:51,175,US,"['news under a desk', ' Wade Morrow Execution Scene', ' yayakityara issis vs hamad']",81600,1629,1427,452000,For educational purposes only. #news ,False,,yayakityara,YAYA 👩‍🏫,,,,,,False,['news']
8559,7342875849768701230,2024-03-05T08:49:25,82,US,"['picture of madeline soto body', ' picture of madeline soto body on ig', ' madeline soto crime scene', ' Maddie', ' orlando florida', ' Florida', ' Florida Orlando City', ' orlando city', ' maddie carnival scene', ' Madeline And Her Sister']",63300,790,1225,1200000,#greenscreen #greenscreen #greenscreen #breakingnews #new #news #update #posted #maddie #findmaddie #maddiesoto #madelinesoto #findmadelinesoto #Missing #findmaddiesoto #Orlando #orlandoflorida #orlandofl #fl #florida #floridacheck #kissimmee #kissimmee_florida #kissimmeeflorida #kissimmeefl #orangecounty #polkcounty #otown #Disney #disneyworld #unsolved #unsolvedmysteries #mystery #mvsterious #crime #criminalminds #criminal #truecrimecommunity #truecrimetok #truecrime #truecrimejunkie #crimejunkie #middleschool #school ,False,,jennalynn468,Jenna Lynn,,,,,,False,"['greenscreen', 'greenscreen', 'greenscreen', 'breakingnews', 'new', 'news', 'update', 'posted', 'maddie', 'findmaddie', 'maddiesoto', 'madelinesoto', 'findmadelinesoto', 'missing', 'findmaddiesoto', 'orlando', 'orlandoflorida', 'orlandofl', 'fl', 'florida', 'floridacheck', 'kissimmee', 'kissimmee_florida', 'kissimmeeflorida', 'kissimmeefl', 'orangecounty', 'polkcounty', 'otown', 'disney', 'disneyworld', 'unsolved', 'unsolvedmysteries', 'mystery', 'mvsterious', 'crime', 'criminalminds', 'criminal', 'truecrimecommunity', 'truecrimetok', 'truecrime', 'truecrimejunkie', 'crimejunkie', 'middleschool', 'school']"
8564,7342527949591268654,2024-03-04T10:19:22,524,US,"['inmigracion', ' Consultant Immigration', ' immigration lawyer', ' Immigration Switzerland', ' off_jawaggon']",36900,1059,1855,182700,@That1crazy72 admitted that her perspective needed some adjustments which i have a lot of respcet for her. There are still some tropes about immigration that need to be addressed though.  #immigrant #immigration #myth #bordercrisis #border #eattherich #billionaire #millennial #middleclass #fyp ,False,,off_jawaggon,Off JaWaggon,,,,,,False,"['immigrant', 'immigration', 'myth', 'bordercrisis', 'border', 'eattherich', 'billionaire', 'millennial', 'middleclass', 'fyp']"
8663,7343074013259779371,2024-03-05T21:37:41,0,US,"['always an angel never a god', ' Connections NYT', ' john legend', ' Daily Connections', ' Missed Connections', ' john legends brother', ' Connections July 20th', ' Connections June 29', ' John Legend Best Songs']",210200,6887,1742,938700,#connections #nyt #nytconnections #relatable #popstar #fypシ #betrayal #johnlegend ,False,,crabtastic0,crabtastic,,,,,,False,"['connections', 'nyt', 'nytconnections', 'relatable', 'popstar', 'fypシ', 'betrayal', 'johnlegend']"
8678,7338698880831442222,2024-02-23T02:40:02,250,US,"['access sos', ' gabrielle wong', ' access sos app', ' public speaking', ' gabriella wong dad', ' Public Speaking Tips']",371400,8046,2819,4300000,"Watch Gabriella Wong, founder of accesSOS, present on the global stage at the #UnitedNations to discuss the need for equal access to emergency services.  #TechForGood #ZeroCon24 #Accessibility",False,,911access,911access,,,,,,False,"['unitednations', 'techforgood', 'zerocon24', 'accessibility']"
8752,7343097311565729066,2024-03-05T23:08:05,94,US,['donald trump drinker'],9010,223,1845,384400,CNN’s John King and Jake Tapper discuss former President Donald Trump’s widespread influence in the Republican Party. #CNN #News #Trump #GOP #RepublicanParty #SuperTuesday #DonaldTrump ,False,,cnn,CNN,,,,,,True,"['cnn', 'news', 'trump', 'gop', 'republicanparty', 'supertuesday', 'donaldtrump']"
8784,7343039429277175086,2024-03-05T19:23:27,18,US,"['texas primaries 2024', ' Pheobe Bridgers', ' phoebe from friends', ' Phoebe Bridgers Walk', ' phoebe bridgers paul mescal', ' phoebe bridgers costume', ' phoebe bridgers suit mirror', ' phoebe bridgers suit costume', ' Phoebe Bridgers Crowd Surf', ' Phoebe Bridgers Singing']",41700,388,1690,950600,Thank your poll workers 🗳️ #election2024 #vote #phoebebridgers ,False,,colton_childs,Colton,,,,,,False,"['election2024', 'vote', 'phoebebridgers']"
8786,7328475761411771694,2024-01-26T13:28:54,82,US,"['orla baxendale dance', ' peanut allergy', ' stew leonards', ' florentine cookies', ' orla', ' peanut allergic reaction', ' Cookies', ' cookies brand', ' cookie dough', ' peanut butter cookies']",234000,4483,2798,2900000,"A 25-year-old woman died from an allergic reaction after eating a cookie sold by the grocery chain Stew Leonard's that was not properly labeled as containing peanuts, officials and her attorneys said. Stew Leonard's issued a recall this week for its vanilla and chocolate Florentine cookies because they contain undeclared peanuts and eggs. The cause of the labeling errors remains under investigation. #news #peanutallergy #stewleonards",False,,abcnews,ABC News,,,,,,True,"['news', 'peanutallergy', 'stewleonards']"
8807,7341809983639620906,2024-03-02T11:53:01,109,US,"['Grade Inflation', ' money pieces', ' What Is Grade Inflation']",14100,282,603,79600,3.2 you will own nothing and be happy #leftist #politics #inflation #economy #education #money #foryou ,False,,c.a.i.t.l.y.n,caitlyn 🌹,,,,,,False,"['leftist', 'politics', 'inflation', 'economy', 'education', 'money', 'foryou']"
8852,7342732624328232234,2024-03-04T23:33:09,72,US,"['i went to go surprise my boyfriend with flowers', ' i went to go surprise my boyfriend with flowers single rose', ' single rose on his desk', ' surprise boyfriend flowers', ' whenever i got there he had a single rose on his desk', ' language learning', ' grammar english', ' flowers', ' Rose Flower', ' transylvania']",51300,1785,4159,765800,#English #grammar #dialect #Pennsylvania #South #Southern #language #linguistics #ScotsIrish #Scots #Irish #dialects #LingTok #LearnOnTikTok #LongerVideos,False,,linguisticdiscovery,Linguistic Discovery,,,,,,False,"['english', 'grammar', 'dialect', 'pennsylvania', 'south', 'southern', 'language', 'linguistics', 'scotsirish', 'scots', 'irish', 'dialects', 'lingtok', 'learnontiktok', 'longervideos']"
9010,7343027385194827051,2024-03-05T18:36:42,118,US,"['shenyun', ' china', ' Shen Yun Performance', ' chinese temple', ' shenyun recording', ' Ancient China History', ' ancient china']",3737,351,136,33500,Replying to @nowthis Part 2: This popular dance show is operated by religious practitioners labeled an ‘evil cult’ by the Chinese Communist Party — here’s what you should know about Shen Yun #shenyun #dance #cults ,False,,nowthis,nowthis,,,,,,True,"['shenyun', 'dance', 'cults']"
9019,7343081649606839582,2024-03-05T22:07:21,98,US,[],110,2,6,1595,Replying to @GOAT I hope this helps! . . .  #lawschooladmissions #lawschool #lawwithadam #clerkship #biglaw #SCOTUS ,False,,lawwithadam,LawWithAdam,,,,,,False,"['lawschooladmissions', 'lawschool', 'lawwithadam', 'clerkship', 'biglaw', 'scotus']"
9037,7342693182938893614,2024-03-04T21:00:02,173,US,"['ivf alabama ruling', ' news bloopers', ' angry runs', ' news anchor fails', ' news person goes off', ' alabama decommits', ' when your angry', ' washington post ivf', ' red state christian women', ' jessa duggar abortion']",88000,3609,3350,373300,"Got mad, got mean. #sorrynotsorry #news #breakingnews #politics #angry #history #womensrights #fyp #foryou #greenscreen ",False,,perezbrenna,Brenna Perez,,,,,,False,"['sorrynotsorry', 'news', 'breakingnews', 'politics', 'angry', 'history', 'womensrights', 'fyp', 'foryou', 'greenscreen']"
9039,7343085100608785706,2024-03-05T22:20:39,0,US,"['palmer', ' Conservative', ' jill biden', ' Usa', ' biden fall collection']",47400,358,788,443300,#politics #politicaltiktok #democrat #republican #america #usa #news #election #biden #trump #president #conservative #liberal #foryoupage #fyp ,False,,crazymomentspolitic,Crazy Moments in Politics,,,,,,False,"['politics', 'politicaltiktok', 'democrat', 'republican', 'america', 'usa', 'news', 'election', 'biden', 'trump', 'president', 'conservative', 'liberal', 'foryoupage', 'fyp']"
9041,7343026142699638062,2024-03-05T18:31:52,118,US,"['plagg brie', ' Brie Cheese', ' camembert cheese', ' brie', ' how to eat brie cheese', ' how to eat brie', ' plagg cheese', ' cheese', ' brie going extinct', ' Cheese Church']",585000,15500,5765,6700000,Replying to @bairnsidhe yes it’s true the brie we know today is most likely going to become extinct but that doesn’t mean it’s gone forever. It’s just going to look a bit different than what we’re used to! PS: the cheeses featured in this videos do not necessarily contain Penicillium camemberti I just used them for demonstration purposes. #cheese #fyp #cheesetok #cheesemonger #cheeseloversoftiktok #foryou #fy #foryoupageofficiall #learnontiktok #learnwithme #learnwithtiktok #fypシ #cheeselover #foryoupagе #brie  ,False,,cheezytalkwithmadelyn,Madelyn,,,,,,False,"['cheese', 'fyp', 'cheesetok', 'cheesemonger', 'cheeseloversoftiktok', 'foryou', 'fy', 'foryoupageofficiall', 'learnontiktok', 'learnwithme', 'learnwithtiktok', 'fypシ', 'cheeselover', 'foryoupagе', 'brie']"
9047,7342971137850117406,2024-03-05T14:58:30,80,US,"['morning news anchor', ' donald trump talking about immigrants', ' donald trump slurring', ' trump being racist', ' donald trump spanish', ' trump spanish', ' trump fumbling speech about saudi arabia', ' donald trump drinker', ' trump escalator', ' donald trump funny moments']",110600,16800,13000,2800000,"Donald #Trump is continuing his divisive anti-immigrant rhetoric in recent remarks, and the #MorningJoe panel reacts to the ‘blatant racism’ of Trump’s comments. #MSNBC #news #fyi ",False,,msnbc,MSNBC,,,,,,True,"['trump', 'morningjoe', 'msnbc', 'news', 'fyi']"
9163,7342731118527057198,2024-03-04T23:27:36,10,US,"[""are you there god it's me fiona"", ' Shrek The Musical', ' your right its not my fault its your', "" i know it's today shrek"", "" are you there god it's me fiona rachel zegler"", "" you're right it's not my fault it's your fault"", ' ur right its not my fault its urs', "" it's not my fault it's your fault"", ' draw', ' Art Drawing']",865800,2390,9201,3200000,Im now a junior in highschool and that project in 7th grade STILL seems hard to do looking back at it😭 #foryoupage #relatable #covid #meme #comedy #doodles #art #drawing #sketches #trending #viral #4nzu #nostalgia #childhood ,False,,anzushere,Anzu,,,,,,False,"['foryoupage', 'relatable', 'covid', 'meme', 'comedy', 'doodles', 'art', 'drawing', 'sketches', 'trending', 'viral', '4nzu', 'nostalgia', 'childhood']"
9205,7337846591899929898,2024-02-20T19:32:54,24,US,"['Wyll Warrior', ' what does wyll mean', ' Wyll Meaning', ' wyll warrior meaning', ' retired wyll warrior', ' wyll', ' what is wyll', ' wyll warrior florida', ' wyll warrior ohio', ' michigan']",443200,2238,2090,5300000,lol. #michigan ,False,,517riley,talan🚶,,,,,,False,['michigan']
9222,7342701516425317674,2024-03-04T21:32:25,134,US,"['metadata supreme court', ' Colorado', ' Illinois', ' Colorado Cities', ' Colorado USA', ' maine united states', ' pikes peak colorado', ' Colorado Kicker From Jackson State']",43300,566,2294,994100,#scotus #supremecourt #supertuesday #colorado #maine #illinois,False,,scotusblog,SCOTUSblog,,,,,,False,"['scotus', 'supremecourt', 'supertuesday', 'colorado', 'maine', 'illinois']"
